textID,text,selected_text,sentiment
new_e21d18976b_4,Not a problem I loved that idea and of course the photos were arrant just,arrant,positive
1fe11f39b2,  not even a little bit biKnightual  (ha ha... tweedeck doesn`t see the spelling problem with BK....ha!) but love it anyway.,not even a little bit biKnightual  (ha ha... tweedeck doesn`t see the spelling problem with BK....ha!) but love it anyway.,neutral
new_1fe11f39b2_0,not even a little bit biKnightual (ha hour angle tweedeck doesn`t see the spell trouble with BK....ha!) but love it at any rate,not even a little bit biKnightual (ha hour angle tweedeck doesn`t see the spell trouble with BK....ha!) but love it at any rate,neutral
new_1fe11f39b2_1,not fifty fifty a footling bit biKnightual ha ha... tweedeck doesnt catch the spell out problem with BKha but make out it anyhow,not fifty fifty a footling bit biKnightual ha ha... tweedeck doesnt catch the spell out problem with BKha but make out it anyhow,neutral
new_1fe11f39b2_2,  not even a little bit biKnightual (ha ha... tweedeck see doesn`t the spelling problem with BK....ha!) but love it anyway.,not even a little bit biKnightual (ha ha... tweedeck see doesn`t the spelling problem with BK....ha!) but love it anyway.,neutral
975d0afe6a, no.  and she was suggesting it for loan deferment,s suggesting,positive
new_975d0afe6a_0,ordinal and she washington s suggesting it for loan deferment,s suggesting,positive
new_975d0afe6a_1,no. and she wa s suggest it for loanword deferment,s suggest,positive
new_975d0afe6a_2,no. and she wa s suggesting for it loan deferment,s suggesting,positive
new_975d0afe6a_3,ordinal and she washington s suggesting for it loan deferment,s suggesting,positive
new_975d0afe6a_4,no. and she wa s suggest it for deferment loanword,s suggest,positive
e323cf0033,"srsly, BGT, joke maaan. how lame. ughhhh work tomorah have to get up early",ughhhh,negative
new_e323cf0033_0,srsly BGT joke maaan how lame. ughhhh work tomorah have to induce up other,ughhhh,negative
new_e323cf0033_1,"srsly, BGT put on maaan. how gimpy ughhhh work tomorah have to find up early on",ughhhh,negative
new_e323cf0033_2,"srsly, BGT, joke maaan. how lame. ughhhh tomorah work have to get up early",ughhhh,negative
new_e323cf0033_3,srsly BGT joke how maaan lame. ughhhh work tomorah have to induce up other,ughhhh,negative
new_e323cf0033_4,"srsly, put BGT on maaan. how gimpy ughhhh work tomorah have to find up early on",ughhhh,negative
e3a67f4c54, I told u I tried but 88 said it was 2 late  cause the girl I was with took 4ever 2 get ready. they wanted to meet up by 11.,d it was 2 late,negative
new_e3a67f4c54_0,I told u I examine but 88 sai d it was 2 late cause the girl I was with guide 4ever ii mother set up they desire to meet up by 11,d it was 2 late,negative
new_e3a67f4c54_1,I told u I stress but eighty eight sai d it was deuce late cause the girl I was with took 4ever 2 get make they require to meet up by xi,d it was deuce late,negative
new_e3a67f4c54_2,I told u I tried but 88 sai d it was 2 late cause the I girl was with took 4ever 2 get ready. they wanted to meet up by 11.,d it was 2 late,negative
new_e3a67f4c54_3,I told u I examine but 88 sai d it was 2 late cause the girl I was with guide 4ever ii mother set they up desire to meet up by 11,d it was 2 late,negative
new_e3a67f4c54_4,told I u I stress but eighty eight sai d it was deuce late cause the girl I was with took 4ever 2 get make they require to meet up by xi,d it was deuce late,negative
1c76becc07, you traitor  whiskey and coke is my aphrodisiac,you traitor  whiskey and coke is my aphrodisiac,neutral
new_1c76becc07_0,you traitor whiskey and c is my aphrodisiac,you traitor whiskey and c is my aphrodisiac,neutral
new_1c76becc07_1,you betrayer whisky and coke is my aphrodisiacal,you betrayer whisky and coke is my aphrodisiacal,neutral
new_1c76becc07_2,you traitor  whiskey and coke is my aphrodisiac,you traitor  whiskey and coke is my aphrodisiac,neutral
new_1c76becc07_3,you traitor whiskey c and is my aphrodisiac,you traitor whiskey c and is my aphrodisiac,neutral
c009163725,is still working  #fb,is still working  #fb,neutral
new_c009163725_0,is still working fb,is still working fb,neutral
new_c009163725_1,is still knead fb,is still knead fb,neutral
new_c009163725_2,still is working #fb,still is working #fb,neutral
new_c009163725_3,still is working fb,still is working fb,neutral
new_c009163725_4,is knead still fb,is knead still fb,neutral
fd41039b36,Got my attics w sadie art work included  good times just broke my head phones bad times still happy buy attics!,Got my attics w sadie art work included  good times just broke my head phones bad times still happy buy attics!,neutral
new_fd41039b36_0,Got my bonce w sadie artwork go included good times just broke my head call unfit clock still felicitous bargain attics!,Got my bonce w sadie artwork go included good times just broke my head call unfit clock still felicitous bargain attics!,neutral
new_fd41039b36_1,fuck off my noodle wolfram sadie nontextual matter work let in secure meter just check my pass phones high risk clip still happy bribe attics!,fuck off my noodle wolfram sadie nontextual matter work let in secure meter just check my pass phones high risk clip still happy bribe attics!,neutral
new_fd41039b36_2,fuck off my noodle wolfram sadie nontextual matter work let in secure meter just check my pass phones high risk still clip happy bribe attics!,fuck off my noodle wolfram sadie nontextual matter work let in secure meter just check my pass phones high risk still clip happy bribe attics!,neutral
ec74b94147,Being followed by compliance.  Great.   Have to watch what I say now.,Great.,positive
new_ec74b94147_0,Being watch by compliance. Great. Have to watch what I tell now,Great.,positive
new_ec74b94147_1,Being followed by compliance. Great. Have to watch what I enjoin now,Great.,positive
new_ec74b94147_2,Being followed by compliance. Great. to Have watch what I say now.,Great.,positive
new_ec74b94147_3,Being watch by compliance. Great. Have to watch what tell I now,Great.,positive
new_ec74b94147_4,Being followed by compliance. Great. to Have watch what I enjoin now,Great.,positive
3c66250da9,to the people i was txting... sorry phone is dead and i can`t resurrect it.  hopefully verizon will replace it and i`ll it back by tonight,to the people i was txting... sorry phone is dead and i can`t resurrect it.  hopefully verizon will replace it and i`ll it back by tonight,neutral
new_3c66250da9_0,to the hoi polloi i was txting sorry earpiece is dead and i can`t resurrect it. hopefully verizon will replace it and i`ll it stake by this night,to the hoi polloi i was txting sorry earpiece is dead and i can`t resurrect it. hopefully verizon will replace it and i`ll it stake by this night,neutral
new_3c66250da9_1,to the people i was txting sorry telephone is abruptly and i can`t resurrect it hopefully verizon will replace it and poorly it backwards by tonight,to the people i was txting sorry telephone is abruptly and i can`t resurrect it hopefully verizon will replace it and poorly it backwards by tonight,neutral
new_3c66250da9_2,to the hoi polloi i was txting sorry earpiece is dead and i can`t resurrect it. hopefully verizon will replace and it i`ll it stake by this night,to the hoi polloi i was txting sorry earpiece is dead and i can`t resurrect it. hopefully verizon will replace and it i`ll it stake by this night,neutral
new_3c66250da9_3,to the people i was txting sorry telephone is and abruptly i can`t resurrect it hopefully verizon will replace it and poorly it backwards by tonight,to the people i was txting sorry telephone is and abruptly i can`t resurrect it hopefully verizon will replace it and poorly it backwards by tonight,neutral
318bc9bbe0, hehe  now im smiling... but u still gotta make it up to me,m smiling,positive
new_318bc9bbe0_0,hehe now i m smiling  but u static gotta make it up to me,m smiling,positive
new_318bc9bbe0_1,hehe now i m beamish ... but u nonetheless gotta make it up to me,m beamish,positive
new_318bc9bbe0_2,hehe i now m smiling ... but u still gotta make it up to me,m smiling,positive
new_318bc9bbe0_3,hehe now i smiling m  but u static gotta make it up to me,smiling m,positive
new_318bc9bbe0_4,hehe now i beamish m ... but u nonetheless gotta make it up to me,beamish m,positive
0dcc9b191c,i just fell going into my house.. not fun,not fun,negative
new_0dcc9b191c_0,i just light going into my house.. not fun,not fun,negative
new_0dcc9b191c_1,i just drop going into my house.. not play,not play,negative
new_0dcc9b191c_2,i just fell going into my house.. fun not,fun not,negative
new_0dcc9b191c_3,just i light going into my house.. not fun,not fun,negative
new_0dcc9b191c_4,i just drop going into house.. my not play,not play,negative
f0c4ad91b3," awww bless him  i am indeed coming, 68 days woooo! are you?",awww bless him,positive
new_f0c4ad91b3_0,awww consecrate him i am indeed do 68 years woooo! are you?,awww consecrate him,positive
new_f0c4ad91b3_1,awww bless him i am indeed orgasm sixty eight days woooo! are you?,awww bless him,positive
new_f0c4ad91b3_2,"awww bless him i am indeed 68 coming, days woooo! are you?",awww bless him,positive
new_f0c4ad91b3_3,awww him consecrate i am indeed do 68 years woooo! are you?,awww him consecrate,positive
new_f0c4ad91b3_4,awww him bless i am indeed orgasm sixty eight days woooo! are you?,awww him bless,positive
9bdcfc75d3,Just got a shot on my arm. Eww.,Just got a shot on my arm. Eww.,neutral
new_9bdcfc75d3_0,Just receive a sprout on my arm. Eww,Just receive a sprout on my arm. Eww,neutral
new_9bdcfc75d3_1,Just got a shot on my fortify Eww.,Just got a shot on my fortify Eww.,neutral
new_9bdcfc75d3_2,Just a got shot on my arm. Eww.,Just a got shot on my arm. Eww.,neutral
7b17834153, So sorry I missed it!,sorry,negative
new_7b17834153_0,So sorry I lack it!,sorry,negative
new_7b17834153_1,So sorry I overlook it,sorry,negative
new_7b17834153_2,So I sorry missed it!,sorry,negative
new_7b17834153_3,So I sorry lack it!,sorry,negative
new_7b17834153_4,sorry So I overlook it,sorry,negative
4af048a008,"trying to do a blend. i know, i suck at them but there`s no harm in trying.",suck,negative
new_4af048a008_0,trying to do a blend. i love i sop up at them but theres no harm in trying.,sop up,negative
new_4af048a008_1,"judge to do a conflate i know, i suck at them but there no injury in trying.",suck,negative
new_4af048a008_2,"trying to a do blend. i know, i suck at them but there`s no harm in trying.",suck,negative
new_4af048a008_3,trying to do a blend. i love i sop up at them but theres no in harm trying.,sop up,negative
new_4af048a008_4,"judge to do conflate a i know, i suck at them but there no injury in trying.",suck,negative
d32d55433a,Going home to get clothes,Going home to get clothes,neutral
new_d32d55433a_0,get going home to get habilitate,get going home to get habilitate,neutral
new_d32d55433a_1,Going to home get clothes,Going to home get clothes,neutral
f51925e675, (votes) sadly no.. but did you vote for my log yet?  I`m gonna vote for yours,sadly,negative
new_f51925e675_0,voter turnout sadly no but did you voting for my lumber yet? I`m gonna ballot for yours,sadly,negative
new_f51925e675_1,ballot sadly no.. but did you vote for my log so far I`m gonna vote for yours,sadly,negative
new_f51925e675_2,sadly (votes) no.. but did you vote for my log yet? I`m gonna vote for yours,sadly,negative
new_f51925e675_3,voter turnout sadly no but did voting you for my lumber yet? I`m gonna ballot for yours,sadly,negative
new_f51925e675_4,ballot sadly no.. but did you vote my for log so far I`m gonna vote for yours,sadly,negative
c775329507,"Happy Mother`s Day to all the amazing women who put up with us crazy, demanding children. Thank you.  Very very much.",Happy Mother`s Day to,positive
