textID,sentiment,author,text,old_text,aux_id,new_sentiment,selected_text
1752503444,neutral,brampitoyo," But Iï¿½m for smaller companies rather than bigger ones. Itï¿½s not like I have worked at a big company to prove it, though","@caseorganic But Iï¿½m for smaller companies rather than bigger ones. Itï¿½s not like I have worked at a big company to prove it, though",de84b70b91,neutral,"But Iï¿½m for smaller companies rather than bigger ones. Itï¿½s not like I have worked at a big company to prove it, though"
1752503482,love,jossiepossie,kill bill pt 2 .....I love em both wish they wold make like three more,kill bill pt 2 .....I love em both wish they wold make like three more,p1000007368,,
1752503510,neutral,kbster,Spending Mother`s Day with Mom.,Spending Mother's Day with Mom.,ae5a3d25eb,neutral,Spending Mother`s Day with Mom.
1752503585,happiness,ColorMeLively, yus! :3 he was really nice,@dmaul53854 yus! :3 he was really nice,dab2082ede,positive,he was really nice
1752503589,neutral,ChristieLeeC,  It should take you back to colorado where you belong,@NikiMoss  It should take you back to colorado where you belong,55e361033a,neutral,It should take you back to colorado where you belong
1752503590,sadness,cpoythress31191,about to hit the sheets.,about to hit the sheets.,515793e794,neutral,
1752503595,sadness,Thomas_Butler,listening to the new demo! This song is going to be fantastic once its done!,listening to the new demo! This song is going to be fantastic once its done!,3583ac55d0,positive,fantastic
1752503701,neutral,elliespitza,one more final,one more final,61aa37e135,neutral,one more final
1752503712,fun,colintulloch, I understand  Computers are fun again!,@tarynromanowich I understand  Computers are fun again!,1198e70e6e,positive,s are fun again!
1752503808,neutral,suebrody1," Yes, we just need ppl to vote. GET OUT THE VOTE. ;) Ciao for now.  Till tomorrow...Is Anybody Listening? Yes, I am.  Night!","@tonicate10 Yes, we just need ppl to vote. GET OUT THE VOTE. ;) Ciao for now.  Till tomorrow...Is Anybody Listening? Yes, I am.  Night!",2634d4c2f6,neutral,"Yes, we just need ppl to vote. GET OUT THE VOTE. ;) Ciao for now.  Till tomorrow...Is Anybody Listening? Yes, I am.  Night!"
1752503825,happiness,Ambicom85,"Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!","Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!",d6b5231c59,neutral,"Home. Tired. Phone then bed.   Good night tweeters, happy mothers day!"
1752503849,happiness,Mommykins41,Off to bed - I have a hot date with Sudoku and maybe a chapter or two reading if I can stay awake that long. Have a great night tweeps!,Off to bed - I have a hot date with Sudoku and maybe a chapter or two reading if I can stay awake that long. Have a great night tweeps!,5d29c8c13a,positive,great
1752503913,neutral,DivasMistress,_Diva_Dee26 teehee Im glad to entertain ye,@Dime_Diva_Dee26 teehee Im glad to entertain ye,83f805343a,positive,Im glad to entertain ye
1752503954,love,jessxxtart,tonight was hilariouss  i loveeee everyone that was theree,tonight was hilariouss  i loveeee everyone that was theree,3e9559f5a8,positive,loveeee
1752503979,fun,courtIN85, Road trip to Cincy to the limb store!!!!,@TaraPants Road trip to Cincy to the limb store!!!!,882bd455b6,neutral,Road trip to Cincy to the limb store!!!!
1752503988,neutral,CarlosSaysRAWR, I think I should... But with who? Hmmmm. Maybe a friend in ALASKA,@SteveAgent I think I should... But with who? Hmmmm. Maybe a friend in ALASKA,2a82ea479b,neutral,I think I should... But with who? Hmmmm. Maybe a friend in ALASKA
1752504041,fun,escribitionist,having coffee with bread. peanut butter today!,having coffee with bread. peanut butter today!,956106f866,neutral,having coffee with bread. peanut butter today!
1752504222,happiness,HannaG87, Thanks  your my first lol,@WordyDirts Thanks  your my first lol,ad11d4a580,neutral,Thanks  your my first lol
1752504249,happiness,BrandFancier, It was a lovely attempt at poetry!,@Vengenz1 It was a lovely attempt at poetry!,835bc372d0,positive,lovely
1752504270,neutral,xkhaotik, anytime!.. literally hahaha,@wuzzyangel anytime!.. literally hahaha,ca4b7d62c0,neutral,anytime!.. literally hahaha
1752504383,neutral,mrazalas,Guess I`m on Twitter now!,Guess I'm on Twitter now!,7865471741,neutral,Guess I`m on Twitter now!
1752504438,sadness,ShabnamSh,"09/09 +full moon+ my lovely friends and family= my b-day wish came true;)<3 In addition,gray matters is one of the cutest movies ever!!","09/09 +full moon+ my lovely friends and family= my b-day wish came true;)&lt;3 In addition,gray matters is one of the cutest movies ever!!",aff740a028,positive,
1752504454,love,ellenash,"_gandhi awww, thanks, Brad. hahaha that actually made me laugh out loud    LBD.","@propa_gandhi awww, thanks, Brad. hahaha that actually made me laugh out loud    LBD.",p1000007369,,
1752504455,fun,SprngRollAllDay,Sunday my last day at apple but I won`t be in. Come kick it with me at El FAROLITO 4817 mission street @ 730pm,Sunday my last day at apple but I won't be in. Come kick it with me at El FAROLITO 4817 mission street @ 730pm,4838a2c745,positive,kick it with me
1752504534,worry,tophatdog, I`m glad you`re little Prissy is doing well. It`s obvious how much you love her w/the treatment she`s getting,@PlumpPeaches I'm glad you're little Prissy is doing well. It's obvious how much you love her w/the treatment she's getting,1dbae05df7,positive,
1752504535,happiness,ilynickjxo,watching greys anatomy and just about to take blueberry muffins out of the oven mmm yummy  finished geoggers study notes yay!!,watching greys anatomy and just about to take blueberry muffins out of the oven mmm yummy  finished geoggers study notes yay!!,p1000007370,,
1752504538,enthusiasm,ChrisLejarzar," ha I think I got like two hours of sleep last night and I have an early start tomorrow, so chillin and sleep is needed!","@MelissaSuzanne ha I think I got like two hours of sleep last night and I have an early start tomorrow, so chillin and sleep is needed!",c3d279cda8,positive,chillin
1752504587,happiness,acissejessica,loving phuket with melai and badette. i`ll be coming home soon  imiss everyone,loving phuket with melai and badette. i'll be coming home soon  imiss everyone,p1000007371,,
1752504598,love,Tyaddicted,will be doing all the chores just for her mama,will be doing all the chores just for her mama,85a656ef9f,neutral,will be doing all the chores just for her mama
1752504675,hate,LadyLove88,I dont care who gets mad. I like speaking my mind. Im alreadt crazy so it helps me not go off da deep edge! **** u!,I dont care who gets mad. I like speaking my mind. Im alreadt crazy so it helps me not go off da deep edge! Fuck u!,b55ac98ae8,negative,I dont care who gets mad. I like speaking my mind. Im alreadt crazy so it helps me not go off da deep edge! **** u!
1752504681,worry,bbtrinh,"final one, over. only one more and two pages of an essay left","final one, over. only one more and two pages of an essay left",p1000007372,,
1752504698,worry,FashionGuru,"There`s a 1,000 you`s... there`s only 1 of me...","There's a 1,000 you's... there's only 1 of me...",8bc1efe6b3,neutral,"There`s a 1,000 you`s... there`s only 1 of me..."
1752504731,neutral,limbonite, thank you,@mellonikan thank you,p1000007373,positive,thank you
1752504742,love,ShelbyStroman, goodnight lovely,@WeTheTRAVIS goodnight lovely,82ab171f64,positive,goodnight
1752504785,neutral,laurenshapiro,Can`t wait to go to bed,Can't wait to go to bed,2ee537aba8,positive,Can`t wait to go to bed
1752504786,relief,JLMTH, thanks you soo much i need this day for these five kids lol,@MariahCarey thanks you soo much i need this day for these five kids lol,8ee3608fcf,positive,thanks you soo much
1752504942,love,bree_2013,"wow, so x-men was pretty much amazing. i love wolverine.","wow, so x-men was pretty much amazing. i love wolverine.",110a0ce8fd,positive,pretty much amazing.
1752505054,happiness,xXgreenXx,ok.  i got my nails done to day an the are sweet.,ok.  i got my nails done to day an the are sweet.,55c8eb75d1,positive,sweet.
1752505080,fun,sparkle193,"Awake, man, i need to go to sleep, i gots to wake up early for church tomorow.","Awake, man, i need to go to sleep, i gots to wake up early for church tomorow.",e36af7ad9a,neutral,"Awake, man, i need to go to sleep, i gots to wake up early for church tomorow."
1752505136,happiness,xChristinaMarie,_tv LOL no girl I`m only 17! Too young for college! But yay congrats to us  where does downtown graduate at?,@Jaimie_tv LOL no girl I'm only 17! Too young for college! But yay congrats to us  where does downtown graduate at?,p1000007374,,
1752505149,love,thinkkindness,Gave my dog a bath & and then jumped in the mud - gotta love it!,Gave my dog a bath &amp; and then jumped in the mud - gotta love it!,p1000007375,,
1752505221,neutral,abbyhoffman,Got a sunburn from Coney Island bike ride,Got a sunburn from Coney Island bike ride,0a57a17968,neutral,
1752505287,fun,MsCiAiRRA, lmao yeaa iight n u shuld put tha c.b flick up w. **** on ur head .. juss a joke,@Djsparkx lmao yeaa iight n u shuld put tha c.b flick up w. Panties on ur head .. juss a joke,9736b31d4c,positive,joke
1752505303,happiness,smurfetterox86,"LOVED AP Tour in Columbus, OH last night! I`m still exhausted! Goin to bed now so sweet dreams!! gnight!!","LOVED AP Tour in Columbus, OH last night! I'm still exhausted! Goin to bed now so sweet dreams!! gnight!!",923f8c1b23,neutral,I`m still exhausted! Goin to bed now so sweet dreams!! gnight!!
1752505384,fun,aliddew2kOOl,perkinz..  idk wat after dat tho. maybe sum ****. lol,perkinz..  idk wat after dat tho. maybe sum SEX. lol,6c5002df01,neutral,
1752505388,neutral,TyLFI,,@elysion32,p1000007376,neutral,
1752505427,happiness,myzchaos," Ur so cute..I`m a fan of Dream A Little Dream, This Kiss and appearances like in Dawson`s Creek  Make more flicks!","@MeredthSalenger Ur so cute..I'm a fan of Dream A Little Dream, This Kiss and appearances like in Dawson's Creek  Make more flicks!",5843d17b1d,positive,
1752505429,neutral,wind_dancer,: Out to dinner for the fam and Grandma for Mother`s Day.,: Out to dinner for the fam and Grandma for Mother's Day.,b909528ab1,neutral,: Out to dinner for the fam and Grandma for Mother`s Day.
1752505439,worry,Jeri1204,- had a great time at the `block party` - so did mackenzie,- had a great time at the 'block party' - so did mackenzie,d670e74865,positive,great
1752505520,fun,bruh_rj,"P9 for Danica and your team... Not the end of the world, now is just hopes for a great race","P9 for Danica and your team... Not the end of the world, now is just hopes for a great race",db5466d7e4,neutral,"P9 for Danica and your team... Not the end of the world, now is just hopes for a great race"
1752505538,neutral,inloveanddead,sweet dreams!,sweet dreams!,e302d9c2ac,positive,sweet dreams!
1752505539,neutral,TweeeterTweet, YAA! hi amy. im showing my new friends our youtube,@LaughingAttack YAA! hi amy. im showing my new friends our youtube,p1000007377,,
1752505543,surprise,michsineath, Ha! Did she find out? The only thing Google came up with was some database acronym and 'dibbs' on the front seat aka shotgun,@mandiengram Ha! Did she find out? The only thing Google came up with was some database acronym and &quot;dibbs&quot; on the front seat aka shotgun,31dbbd2bb4,neutral,
1752505575,love,jaepamandanan,http://twitpic.com/4wi9p - playing with ethan. i love you baby,http://twitpic.com/4wi9p - playing with ethan. i love you baby,99fdaff40d,positive,
1752505638,worry,lorettak," lol..well..no. I`ve had insomnia since I was 23 :-/ & since then dont sleep a lot of hours, but the ones I do are great!","@MichelleMontana lol..well..no. I've had insomnia since I was 23 :-/ &amp; since then dont sleep a lot of hours, but the ones I do are great!",5f95597b32,neutral,"lol..well..no. I`ve had insomnia since I was 23 :-/ & since then dont sleep a lot of hours, but the ones I do are great!"
1752505643,surprise,deaninwaukesha, That`s for sure. That`s why I intentionally turn my thought processes to the silly,@chrisfromracine That's for sure. That's why I intentionally turn my thought processes to the silly,0bcf2dd6d1,negative,silly
1752505722,worry,jadorejoanne,My dad`s drunk off his ****. Today was successful.,My dad's drunk off his ass. Today was successful.,afc78ee956,positive,Today was successful.
1752505785,happiness,CheeseySpoot,Rey Mysterio is so awesome,Rey Mysterio is so awesome,dc44a26fd2,positive,Rey Mysterio is so awesome
1752505836,love,gelianca,"Happy Mother`s Day to all the amazing women who put up with us crazy, demanding children. Thank you.  Very very much.","Happy Mother's Day to all the amazing women who put up with us crazy, demanding children. Thank you.  Very very much.",c775329507,positive,Happy Mother`s Day to
1752505843,happiness,leleana," AWESOME! It feels very fulfilling, doesn`****?  I`m gonna work on SOOOO many people over the summer! Totally excited!","@princessdeleon AWESOME! It feels very fulfilling, doesn't it?  I'm gonna work on SOOOO many people over the summer! Totally excited!",d172a626ff,positive,AWESOME!
1752505909,happiness,tanmays,"just woke up, having coffee, listening to Music, reading RSS...Sunday feels great","just woke up, having coffee, listening to Music, reading RSS...Sunday feels great",6c5103a4c5,positive,Sunday feels great
1752505911,worry,Shaukdotdj,"Yep, this is about as 'boonies' as it gets, if you look at the map   In transition. Gotta find a place and a job. - http://bkite.com/07kjR","Yep, this is about as &quot;boonies&quot; as it gets, if you look at the map   In transition. Gotta find a place and a job. - http://bkite.com/07kjR",793a4d5379,neutral,"Yep, this is about as 'boonies' as it gets, if you look at the map   In transition. Gotta find a place and a job. - http://bkite.com/07kjR"
1752505962,hate,joelbirch, Socksy`s just plucky and independent to Caspar`s lazy and attention seeking,@mimicariad Socksy's just plucky and independent to Caspar's lazy and attention seeking,634ce8816e,negative,lazy
1752506015,happiness,KfernRUNS,just had an awesome Girl Scout Day at Dodger stadium with two awesome olympic athletes Joanna Hayes and Heather Bown!  And we won!,just had an awesome Girl Scout Day at Dodger stadium with two awesome olympic athletes Joanna Hayes and Heather Bown!  And we won!,17e6a6f88f,positive,just had an awesome Girl Scout Day at Dodger stadium with two awesome olympic athletes Joanna Hayes and Heather Bown!  And we won!
